Date,Open,High,Low,Close,WAP,No. of Shares,No. of Trades,Total Turnover,Deliverable Quantity,% Deli. Qty to Traded Qty,Spread H-L,Spread C-O
18-04-2019,642,667.95,633.75,643.35,651.76,47481,2735,30946216,7533,15.87,34.2,1.35
16-04-2019,652.15,656.55,640.15,641.95,645.08,15004,577,9678849,6358,42.38,16.4,-10.2
15-04-2019,660,668,646,651.1,656.14,25858,1033,16966587,6712,25.96,22,-8.9
12-04-2019,620,658.2,620,653.15,645.1,62130,1994,40080369,15534,25,38.2,33.15
11-04-2019,628.5,628.5,610,619.9,618.94,10108,384,6256230,3322,32.86,18.5,-8.6
10-04-2019,602.2,636.05,602.2,621.3,626.95,22568,855,14148998,7339,32.52,33.85,19.1
09-04-2019,616.1,620,605,616.25,613.77,20460,725,12557687,10746,52.52,15,0.15
08-04-2019,633,636.5,608,619.05,623.87,15478,704,9656188,6883,44.47,28.5,-13.95
05-04-2019,632.9,642,626.15,630,634.47,15020,540,9529795,4791,31.9,15.85,-2.9
04-04-2019,630,639.9,610.1,625.85,627.99,12119,485,7610609,5120,42.25,29.8,-4.15
03-04-2019,650,654.45,630,631.65,639.09,20308,710,12978682,9111,44.86,24.45,-18.35
02-04-2019,636.9,665,625,647.2,651.4,39085,1395,25459996,8879,22.72,40,10.3
01-04-2019,649.9,651.5,629.95,631.6,638.21,19597,661,12506972,8123,41.45,21.55,-18.3
29-03-2019,660,665,640,643.45,649.55,30314,848,19690389,10662,35.17,25,-16.55
28-03-2019,670,673.8,645,646.95,654.12,32956,1061,21557142,12999,39.44,28.8,-23.05
27-03-2019,654.2,681.95,654.2,660.95,665.99,59929,1913,39911998,15875,26.49,27.75,6.75
26-03-2019,613.25,652.2,611.9,647.5,644.53,98209,3959,63298603,29060,29.59,40.3,34.25
25-03-2019,621.55,625.95,603.3,607.95,613.77,36467,1562,22382195,9436,25.88,22.65,-13.6
22-03-2019,663.85,666.4,619,635.45,643.05,95167,4312,61196825,17993,18.91,47.4,-28.4
20-03-2019,702,710.8,665.2,672.25,684.87,115893,4647,79371749,24152,20.84,45.6,-29.75
19-03-2019,705.8,733.85,697,708.65,717.07,288909,9162,207169388,36543,12.65,36.85,2.85
18-03-2019,671.15,706.95,663.95,698.6,685.45,286868,9284,196635096,43407,15.13,43,27.45
15-03-2019,610.1,663.35,601.2,657.9,641.27,252919,6877,162190197,31916,12.62,62.15,47.8
14-03-2019,613,623.9,593.6,603.05,605.58,83262,2409,50421469,10718,12.87,30.3,-9.95
13-03-2019,629.75,635.7,610.55,612.65,621.55,70641,2107,43906878,10916,15.45,25.15,-17.1
12-03-2019,605.5,630,604.15,620.9,622.96,151881,4463,94615891,23362,15.38,25.85,15.4
11-03-2019,568,605,568,598.1,595.86,220122,7226,131160815,24642,11.19,37,30.1
08-03-2019,569.45,585,556.15,560.35,563.97,87446,2614,49316964,12167,13.91,28.85,-9.1
07-03-2019,595,596.6,566.1,573.95,578.89,178196,6038,103155826,20578,11.55,30.5,-21.05
06-03-2019,546,606.7,534.7,596.35,578.39,509026,16002,294416823,36886,7.25,72,50.35
05-03-2019,448,537.8,448,516.95,497.82,268494,7761,133662068,36565,13.62,89.8,68.95
01-03-2019,434,454.3,430.1,448.2,444.57,67326,2079,29930952,17538,26.05,24.2,14.2
28-02-2019,429.6,434.7,426.5,429.45,429.66,42735,1304,18361700,4295,10.05,8.2,-0.15
27-02-2019,422.3,434,419.85,424.15,425.85,43015,1517,18317984,5384,12.52,14.15,1.85
26-02-2019,426.2,428.3,413.35,418.35,419.04,49241,1459,20633842,4933,10.02,14.95,-7.85
25-02-2019,436.25,448.35,430,433.55,441.44,32648,1023,14412091,6145,18.82,18.35,-2.7
22-02-2019,443.8,443.8,431,434.3,435.95,40067,1222,17467068,5202,12.98,12.8,-9.5
21-02-2019,448.95,456.7,437,439.95,445.3,50182,1953,22346074,9141,18.22,19.7,-9
20-02-2019,464.85,472.2,444.45,449.05,454.25,51122,2051,23222380,7647,14.96,27.75,-15.8
19-02-2019,464.25,476,457.5,460.35,466.81,77912,2432,36370016,9173,11.77,18.5,-3.9
18-02-2019,445,476.95,440,457.7,465.08,113714,3519,52886214,20120,17.69,36.95,12.7
15-02-2019,414,464.45,408.85,448.4,447.25,219546,6775,98193041,16618,7.57,55.6,34.4
14-02-2019,399,413.7,386.3,409.85,403.3,114643,4415,46235532,16497,14.39,27.4,10.85
13-02-2019,356,414.9,356,406.35,403.04,231425,7967,93274529,22742,9.83,58.9,50.35
12-02-2019,360.25,371.85,360.25,366.9,366.81,40114,1407,14714358,6168,15.38,11.6,6.65
11-02-2019,335,359.95,331.35,354.45,351.27,104683,3911,36772197,12063,11.52,28.6,19.45
08-02-2019,329,340.65,326,335.7,331.84,65493,2288,21733220,16255,24.82,14.65,6.7
07-02-2019,322,343.8,321,329.8,333.73,45719,1402,15258003,7124,15.58,22.8,7.8
06-02-2019,315.55,322.6,313.2,320.8,319.28,25134,988,8024796,4089,16.27,9.4,5.25
05-02-2019,315.65,323.4,311.55,317.55,318.46,40994,1443,13054902,3535,8.62,11.85,1.9
04-02-2019,327.15,327.2,315.1,317.25,320.24,10489,488,3359009,2955,28.17,12.1,-9.9
01-02-2019,316.7,334,316.25,327.15,327.55,15940,751,5221120,4087,25.64,17.75,10.45
31-01-2019,328.75,333.95,319,321.2,326.83,8099,364,2646976,3257,40.21,14.95,-7.55
30-01-2019,331,334.95,323.9,327.25,328.63,12063,524,3964290,3898,32.31,11.05,-3.75
29-01-2019,330,332,326.15,328.45,328.51,13167,486,4325527,5220,39.64,5.85,-1.55
28-01-2019,344.2,347.5,332,335.4,337.51,19926,650,6725263,5997,30.1,15.5,-8.8
25-01-2019,364,364,332.45,344.1,351.59,37333,1343,13125905,8305,22.25,31.55,-19.9
24-01-2019,360.05,360.05,345,347,349.2,27956,861,9762190,8198,29.32,15.05,-13.05
23-01-2019,379.5,379.5,357.5,358.55,361.95,21192,896,7670477,7948,37.5,22,-20.95
22-01-2019,378.05,380.7,366,367.65,370.98,12067,1072,4476648,5584,46.27,14.7,-10.4
21-01-2019,376.45,383.25,376.45,378.55,379.28,8714,340,3305056,2610,29.95,6.8,2.1
18-01-2019,384.25,385.75,376,378.35,378.97,22345,792,8468081,8135,36.41,9.75,-5.9
17-01-2019,400.5,408,381,384.25,392.23,24348,778,9550091,11371,46.7,27,-16.25
16-01-2019,393.85,417.5,391,404.9,409.7,62260,2383,25508075,10022,16.1,26.5,11.05
15-01-2019,389.25,396.4,389.2,391.4,392.16,8982,345,3522412,3956,44.04,7.2,2.15
14-01-2019,390.85,392.55,385,389.15,388.53,7044,294,2736773,2797,39.71,7.55,-1.7
11-01-2019,395,395.65,387.95,392.05,392.85,14883,542,5846759,5129,34.46,7.7,-2.95
10-01-2019,395,398.55,390.15,393.15,394.32,24973,1219,9847404,7537,30.18,8.4,-1.85
09-01-2019,405.7,408.55,384.7,391.3,393.15,79837,2751,31388255,29590,37.06,23.85,-14.4
08-01-2019,411.25,416.55,408.05,411.45,411.54,13540,426,5572228,4536,33.5,8.5,0.2
07-01-2019,421,422,410,411.25,414.49,10230,431,4240203,3709,36.26,12,-9.75
04-01-2019,418.9,422,412,413.9,415.84,8128,336,3379982,3578,44.02,10,-5
03-01-2019,422.55,423.15,415,417.55,419.02,9472,298,3968913,4604,48.61,8.15,-5
02-01-2019,424.3,426.3,415,417.8,422.94,23182,589,9804681,15130,65.27,11.3,-6.5
01-01-2019,424.35,431.55,417.65,423.7,424.34,14211,456,6030240,4394,30.92,13.9,-0.65
31-12-2018,420.35,426.15,415,417.45,419.36,13624,417,5713304,5906,43.35,11.15,-2.9
28-12-2018,424.8,426.2,418.1,420.35,422.52,73433,396,31027246,67339,91.7,8.1,-4.45
27-12-2018,420.65,432.05,416.2,418.7,422.64,19746,635,8345495,9228,46.73,15.85,-1.95
26-12-2018,420.05,424,415.4,420,418.35,13448,540,5625993,3386,25.18,8.6,-0.05
24-12-2018,424.15,427.95,420.8,421.8,423.78,9813,357,4158550,3659,37.29,7.15,-2.35
21-12-2018,435.05,444.8,419.2,424.2,432.72,24243,1020,10490392,8220,33.91,25.6,-10.85
20-12-2018,424.3,438.35,424.3,433.3,434.84,29256,908,12721548,8128,27.78,14.05,9
19-12-2018,431.55,439,426.55,430.1,434.53,22126,738,9614518,6026,27.23,12.45,-1.45
18-12-2018,417,437.4,417,427.8,430.56,39851,1226,17158107,7824,19.63,20.4,10.8
17-12-2018,440.4,442,415.2,427.7,433.83,43559,1564,18897032,14387,33.03,26.8,-12.7
14-12-2018,432,441.65,430,434.5,435.75,27446,973,11959601,7003,25.52,11.65,2.5
13-12-2018,451.15,468.5,435,441.05,454.6,56828,2175,25834098,11317,19.91,33.5,-10.1
12-12-2018,426.2,459,426.2,453.9,446.86,76451,2972,34162567,17707,23.16,32.8,27.7
11-12-2018,420,453,420,439.3,437.61,85307,3525,37331162,14602,17.12,33,19.3
10-12-2018,450,450,413.9,433.7,430.78,26134,1045,11257898,5762,22.05,36.1,-16.3
07-12-2018,439.9,458.65,433.2,450.25,444.98,38748,1472,17242056,7710,19.9,25.45,10.35
06-12-2018,436.4,440.4,429.4,431.85,433.06,14110,594,6110444,5820,41.25,11,-4.55
05-12-2018,454.05,458.15,444.1,445.8,451.05,15611,699,7041267,3957,25.35,14.05,-8.25
04-12-2018,468,468.1,454.8,459.05,460.16,12716,661,5851416,3115,24.5,13.3,-8.95
03-12-2018,473,473,461.65,465.9,466.6,11982,492,5590843,4030,33.63,11.35,-7.1
30-11-2018,456.05,465,451.6,458.7,460.39,12909,588,5943157,3467,26.86,13.4,2.65
29-11-2018,454.95,466.4,450,453.6,460.53,25129,1161,11572670,5673,22.58,16.4,-1.35
28-11-2018,447,453.8,443.2,449.8,450.37,14633,518,6590280,7894,53.95,10.6,2.8
27-11-2018,450,456,443.95,449.7,449.6,26490,966,11909874,5332,20.13,12.05,-0.3
26-11-2018,464,465.1,449.1,452.55,455.15,24230,907,11028231,6266,25.86,16,-11.45
22-11-2018,481.65,486,460.7,463.75,473.23,23616,1004,11175767,9046,38.3,25.3,-17.9
21-11-2018,480,486.9,477.35,481.05,480.62,39674,1398,19068099,13383,33.73,9.55,1.05
20-11-2018,485,493,475,479.3,482.63,45686,1651,22049538,10400,22.76,18,-5.7
19-11-2018,489.95,499,462,487.65,486.2,90818,4019,44155530,20783,22.88,37,-2.3
16-11-2018,495,508.5,477,481.2,492.47,62169,2383,30616641,14505,23.33,31.5,-13.8
15-11-2018,484,502.2,459.1,490.85,484.51,195236,6080,94593831,30146,15.44,43.1,6.85
14-11-2018,407,472.65,392.6,471.15,448.56,421525,12259,189077950,84479,20.04,80.05,64.15
13-11-2018,411,434.5,369.1,429.7,418.53,81825,2687,34246544,24687,30.17,65.4,18.7
12-11-2018,420,425,405,410.1,414.55,15520,939,6433880,6938,44.7,20,-9.9
09-11-2018,419,419,409.6,413.4,413.1,19466,816,8041385,11234,57.71,9.4,-5.6
07-11-2018,416,421,412.55,418.8,418.41,10220,290,4276163,5517,53.98,8.45,2.8
06-11-2018,423.95,423.95,404.05,406.85,410.67,16716,719,6864733,8217,49.16,19.9,-17.1
05-11-2018,434,439,415,417.9,426.37,16617,734,7085004,5079,30.57,24,-16.1
02-11-2018,444.5,448,424.3,427.8,437.87,45230,1797,19804869,14926,33,23.7,-16.7
01-11-2018,433.15,450,428.15,436.15,439.04,65179,2399,28616020,19720,30.26,21.85,3
31-10-2018,403.55,431.4,398,425.6,414.86,85376,2849,35419105,22508,26.36,33.4,22.05
30-10-2018,395.5,416.05,388.85,402.9,404.9,90689,3641,36719738,18822,20.75,27.2,7.4
29-10-2018,393.9,404.05,385.05,391.75,393.4,56583,2209,22259646,14104,24.93,19,-2.15
26-10-2018,389,405.05,365.4,383.7,383.13,61592,2732,23598029,10665,17.32,39.65,-5.3
25-10-2018,402,402,380.85,383,387.48,33595,1531,13017530,8618,25.65,21.15,-19
24-10-2018,414,420,403.5,406.5,408.48,32241,1542,13169833,9557,29.64,16.5,-7.5
23-10-2018,422,422,394.1,404.15,406.36,69026,2954,28049190,14787,21.42,27.9,-17.85
22-10-2018,472,477.6,427,430.4,446.89,47245,2102,21113082,11508,24.36,50.6,-41.6
19-10-2018,475,489.3,447.65,465.8,468.19,64263,3042,30087300,11293,17.57,41.65,-9.2
17-10-2018,538.4,544.6,458.25,467.45,480.64,212441,9649,102107183,44517,20.95,86.35,-70.95
16-10-2018,537.75,547,534,538.4,541.5,18219,825,9865633,5206,28.57,13,0.65
15-10-2018,532.45,552.5,530,532.25,538.24,30709,1750,16528892,9006,29.33,22.5,-0.2
12-10-2018,525.25,556.4,523,525.9,533.24,36506,1596,19466595,10296,28.2,33.4,0.65
11-10-2018,539,539.8,500,525.35,527.65,49029,2492,25869935,9063,18.48,39.8,-13.65
10-10-2018,540,562,515.9,551.45,545.02,64122,2492,34947467,8673,13.53,46.1,11.45
09-10-2018,587.7,587.7,501.15,511.95,523.17,51635,2192,27013657,11846,22.94,86.55,-75.75
08-10-2018,606.7,609.3,550.1,561.5,576.93,32160,1376,18554127,8602,26.75,59.2,-45.2
05-10-2018,637.7,638,601.3,606.7,625.56,23711,1357,14832739,5989,25.26,36.7,-31
04-10-2018,630,639.9,600,625.6,629.98,40052,1458,25231974,17444,43.55,39.9,-4.4
03-10-2018,639.95,646.95,617.6,636.2,638.99,19715,949,12597687,4623,23.45,29.35,-3.75
01-10-2018,650,655,621,637.25,633.37,19890,830,12597766,4344,21.84,34,-12.75
28-09-2018,677,689,650.1,653.3,664.2,17007,848,11295993,5021,29.52,38.9,-23.7
27-09-2018,690,703.9,671,676.8,686.89,14935,699,10258634,3837,25.69,32.9,-13.2
26-09-2018,689,711,681.55,689,690.81,22772,868,15731030,4304,18.9,29.45,0
25-09-2018,749.95,749.95,660,681.2,709.27,44695,2460,31700824,14267,31.92,89.95,-68.75
24-09-2018,758,769.2,680,711.25,736.21,62384,2301,45927829,22140,35.49,89.2,-46.75
21-09-2018,739,770,590.25,760.3,730.92,42385,1708,30980236,9651,22.77,179.75,21.3
19-09-2018,754,754,726,735.5,737.28,26062,1094,19214937,4986,19.13,28,-18.5
18-09-2018,757.05,762.45,742,747.95,752.37,21395,877,16096943,3001,14.03,20.45,-9.1
17-09-2018,745,774.5,741.3,756.6,756.23,31653,1362,23936923,8231,26,33.2,11.6
14-09-2018,775,775,749.5,753.55,755.79,16733,715,12646713,5479,32.74,25.5,-21.45
12-09-2018,774.45,777.05,730,749.6,748.43,45305,2322,33907781,6839,15.1,47.05,-24.85
11-09-2018,787,797.35,773,776.1,785.91,27071,972,21275266,6082,22.47,24.35,-10.9
10-09-2018,795,803.15,784,786.95,791.97,20233,831,16023840,4710,23.28,19.15,-8.05
07-09-2018,800.9,809,794,798.55,800.07,22022,888,17619181,3653,16.59,15,-2.35
06-09-2018,796,814.95,785,801.9,801.76,36245,1599,29059783,5482,15.12,29.95,5.9
05-09-2018,785,823.85,777,785.9,793.76,24072,1040,19107281,5350,22.22,46.85,0.9
04-09-2018,819.9,819.9,789.45,796.75,802.91,23517,1089,18882134,6381,27.13,30.45,-23.15
03-09-2018,840,840,816.05,818.4,825.24,12054,652,9947395,4012,33.28,23.95,-21.6
31-08-2018,846,848.95,834.85,837.4,842.6,34433,1409,29013380,11569,33.6,14.1,-8.6
30-08-2018,787.7,841.45,782.6,833.65,825.02,43063,1954,35528046,8103,18.82,58.85,45.95
29-08-2018,812,813,787,795.75,797.92,24306,1166,19394271,6905,28.41,26,-16.25
28-08-2018,839.55,841.05,808.15,812.1,818.84,21915,1022,17944968,6982,31.86,32.9,-27.45
27-08-2018,850,858.4,836,837.3,843.06,18484,700,15583151,6698,36.24,22.4,-12.7
24-08-2018,851.25,854.6,841.45,847.95,847.97,20584,634,17454643,9367,45.51,13.15,-3.3
23-08-2018,858,860,840.3,850.85,851.27,22799,799,19408156,6341,27.81,19.7,-7.15
21-08-2018,854.3,861.3,846.95,855.7,855.6,24653,898,21093070,7129,28.92,14.35,1.4
20-08-2018,859,863,851.5,854.1,856.14,13337,522,11418368,4948,37.1,11.5,-4.9
17-08-2018,869,869,852.4,853.2,858.17,25689,1132,22045466,9185,35.75,16.6,-15.8
16-08-2018,873,888,848,852.35,861.91,57249,2729,49343624,11466,20.03,40,-20.65
14-08-2018,852.1,864,840,844.15,849.85,33399,1475,28383997,9083,27.2,24,-7.95
13-08-2018,848,862,838.35,851.7,851.88,57496,2046,48979916,13749,23.91,23.65,3.7
10-08-2018,831.5,863.6,815.5,845.45,846.78,75391,2685,63839512,23346,30.97,48.1,13.95
09-08-2018,843,854,823,825.7,834.06,46454,1840,38745456,10908,23.48,31,-17.3
08-08-2018,867,878.05,827.9,841.45,848.64,59968,2285,50890974,11980,19.98,50.15,-25.55
07-08-2018,893.1,913.65,860.75,867.15,882.01,83233,3129,73412706,10301,12.38,52.9,-25.95
06-08-2018,890,915.75,856.6,890.65,891.75,126342,4658,112665674,24254,19.2,59.15,0.65
03-08-2018,859,876.2,852.75,865.1,863.77,57998,2705,50096923,10142,17.49,23.45,6.1
02-08-2018,843,869.8,818,848.5,850.66,183288,7161,155916631,24098,13.15,51.8,5.5
01-08-2018,813.6,845.45,774,793.05,817.13,130691,5264,106791446,18420,14.09,71.45,-20.55
31-07-2018,776.55,805.2,773,805.2,801.3,93643,2036,75035777,11258,12.02,32.2,28.65
30-07-2018,777,797.55,751,766.9,775.43,59348,2675,46020362,11060,18.64,46.55,-10.1
27-07-2018,765.7,765.7,765.7,765.7,765.7,8730,266,6684561,8719,99.87,0,0
26-07-2018,729,729.25,697,729.25,721.41,128626,2624,92792673,38013,29.55,32.25,0.25
25-07-2018,683.5,694.55,676.9,694.55,689.12,19215,486,13241435,9363,48.73,17.65,11.05
24-07-2018,633,661.5,633,661.5,655.43,39334,1474,25780612,12624,32.09,28.5,28.5
23-07-2018,603,656,600.5,630,629.14,70255,3075,44200023,18769,26.72,55.5,27
20-07-2018,633,647.9,630.8,630.8,633.46,14931,895,9458220,9733,65.19,17.1,-2.2
19-07-2018,701.3,701.3,663.95,663.95,666.12,24673,1033,16435222,13015,52.75,37.35,-37.35
18-07-2018,735,744,695,698.85,712.47,25023,1533,17828200,7713,30.82,49,-36.15
17-07-2018,729.85,766.05,709,731.55,734.13,32720,1767,24020616,4978,15.21,57.05,1.7
16-07-2018,789.7,790.05,744.55,745.9,764.62,21381,1122,16348268,6819,31.89,45.5,-43.8
13-07-2018,780,797.25,766,783.7,780.86,35973,1639,28089965,8200,22.79,31.25,3.7
12-07-2018,816,838,780,795.05,806.29,104870,4640,84555868,30260,28.85,58,-20.95
11-07-2018,782,798.5,769,798.5,793.55,202275,3729,160515811,38772,19.17,29.5,16.5
10-07-2018,753.4,760.5,747.45,760.5,757.05,19177,638,14517946,13373,69.73,13.05,7.1
09-07-2018,717,724.3,698.05,724.3,720.27,68100,1384,49050078,20139,29.57,26.25,7.3
06-07-2018,660,689.85,645,689.85,685.96,97094,1578,66602943,39310,40.49,44.85,29.85
05-07-2018,694.15,706.65,657,657,677.31,108766,2359,73668139,66593,61.23,49.65,-37.15
04-07-2018,660,692.75,631.45,691.55,667.38,99619,3224,66483648,22750,22.84,61.3,31.55
03-07-2018,604,662,599,659.8,639.76,182363,4654,116669144,26489,14.53,63,55.8
02-07-2018,656,689.9,630.5,630.5,656.67,58631,2178,38501270,17636,30.08,59.4,-25.5
29-06-2018,663.65,690,663.65,663.65,668.68,135178,2508,90390919,79796,59.03,26.35,0
28-06-2018,698.55,715.95,698.55,698.55,700.05,44231,847,30963756,26386,59.65,17.4,0
27-06-2018,743.6,760.05,735.3,735.3,739.45,112507,1093,83193762,83411,74.14,24.75,-8.3
26-06-2018,804.9,807,774,774,780.1,40501,1170,31594823,29032,71.68,33,-30.9
25-06-2018,818.15,832.7,810,814.7,819.07,8791,441,7200401,3693,42.01,22.7,-3.45
22-06-2018,833.35,834.65,813.6,824.15,822.06,17141,803,14090854,7844,45.76,21.05,-9.2
21-06-2018,842.1,846.6,828.7,834.2,837.02,6668,321,5581273,3101,46.51,17.9,-7.9
20-06-2018,838.5,848.1,835.15,837.45,840.38,7538,379,6334787,2875,38.14,12.95,-1.05
19-06-2018,830,859,830,838.5,846.48,22743,1052,19251474,6999,30.77,29,8.5
18-06-2018,828.2,842.15,823.45,836.4,835.68,8474,477,7081541,3392,40.03,18.7,8.2
15-06-2018,837.15,849.95,820,832.9,838.35,11762,610,9860621,4928,41.9,29.95,-4.25
14-06-2018,825.95,849.5,825.95,842.65,839.67,21670,987,18195748,5555,25.63,23.55,16.7
13-06-2018,841.2,856,822,824.65,835.06,19393,1064,16194342,8964,46.22,34,-16.55
12-06-2018,841,866.2,840.4,848.55,854.76,27569,1147,23564989,6660,24.16,25.8,7.55
11-06-2018,867,872,823.8,838.4,846.41,41151,1875,34830743,13740,33.39,48.2,-28.6
08-06-2018,884.9,890.05,858.05,867.15,873.35,65314,2261,57042020,20510,31.4,32,-17.75
07-06-2018,832,868.05,832,868.05,856.61,60826,2695,52104099,24435,40.17,36.05,36.05
06-06-2018,777.6,841,777.6,826.75,794.51,781765,5829,621122773,635706,81.32,63.4,49.15
05-06-2018,850,862.75,818.5,818.5,836.52,45937,1778,38427352,19589,42.64,44.25,-31.5
04-06-2018,884.9,893.4,827,861.55,866.22,184777,7940,160057776,28196,15.26,66.4,-23.35
01-06-2018,834.35,872.3,813,853.85,851.22,444372,15469,378259984,62827,14.14,59.3,19.5
31-05-2018,928.4,945,762.1,834.35,827.97,1020584,37437,845009405,88628,8.68,182.9,-94.05
30-05-2018,1036.9,1036.9,901.1,917.6,959.9,441886,17520,424167876,76587,17.33,135.8,-119.3
29-05-2018,1062,1068.65,1034.7,1053.15,1053.73,18740,1667,19746857,8396,44.8,33.95,-8.85
28-05-2018,1067,1079.9,1055.5,1062.5,1064.01,17579,2192,18704176,7759,44.14,24.4,-4.5
25-05-2018,1032.75,1053.9,1024.9,1039.45,1039.44,17650,1525,18346156,6204,35.15,29,6.7
24-05-2018,1080,1080,1000,1019.6,1023.53,42939,2670,43949534,14530,33.84,80,-60.4
23-05-2018,1073.9,1098.65,1059.85,1068.45,1079.31,13492,677,14562019,3754,27.82,38.8,-5.45
22-05-2018,1075,1103.05,1036,1071.8,1068.45,36128,2675,38600963,14275,39.51,67.05,-3.2
21-05-2018,1146,1147.8,1081.6,1085.75,1101.34,36929,3357,40671562,10812,29.28,66.2,-60.25
18-05-2018,1159,1168.95,1141.2,1146.2,1146.85,13891,727,15930867,2974,21.41,27.75,-12.8
17-05-2018,1179,1179,1153.75,1158.65,1163.16,16569,932,19272326,3124,18.85,25.25,-20.35
16-05-2018,1207,1226.2,1157.7,1171.3,1172.64,35188,2725,41262885,7580,21.54,68.5,-35.7
15-05-2018,1149,1248.35,1139.15,1207.05,1201.8,88120,4180,105902888,22714,25.78,109.2,58.05
14-05-2018,1140.25,1160,1132.3,1142.25,1148.94,8471,798,9732709,2432,28.71,27.7,2
11-05-2018,1148.3,1151.15,1135,1136.05,1140.24,7703,366,8783279,2345,30.44,16.15,-12.25
10-05-2018,1150.5,1165.5,1135.65,1145.45,1145.68,6045,466,6925643,1315,21.75,29.85,-5.05
09-05-2018,1139,1153,1139,1147.05,1147.55,6590,360,7562332,2559,38.83,14,8.05
08-05-2018,1166,1166.55,1139.25,1150.75,1151.3,10686,743,12302829,2575,24.1,27.3,-15.25
07-05-2018,1173.55,1179.7,1149.2,1164.7,1164.55,18783,970,21873809,4735,25.21,30.5,-8.85
04-05-2018,1108,1175,1108,1162,1146.86,30495,2156,34973642,10542,34.57,67,54
03-05-2018,1136.85,1136.95,1112,1119.3,1124.02,21011,861,23616862,6537,31.11,24.95,-17.55
02-05-2018,1160,1179.9,1132.05,1143.8,1145.76,24381,1789,27934864,7437,30.5,47.85,-16.2
30-04-2018,1166,1184.4,1157.85,1163.5,1170.45,24280,1818,28418409,5396,22.22,26.55,-2.5
27-04-2018,1165.75,1185,1149.75,1162.6,1167.91,28550,1314,33343714,5722,20.04,35.25,-3.15
26-04-2018,1148,1173.95,1135,1160.3,1156.63,24046,948,27812319,4387,18.24,38.95,12.3
25-04-2018,1120,1164,1118.9,1148.6,1149.79,24298,1217,27937560,5233,21.54,45.1,28.6
24-04-2018,1124,1142,1124,1131.7,1135.36,23509,934,26691211,6885,29.29,18,7.7
23-04-2018,1141,1160.2,1128,1133.4,1141.62,23080,895,26348673,9495,41.14,32.2,-7.6
20-04-2018,1125.05,1146,1120.1,1127.15,1130.06,24957,937,28203026,5822,23.33,25.9,2.1
19-04-2018,1144.05,1148.8,1126.05,1132.15,1138.99,33304,1036,37932982,4967,14.91,22.75,-11.9
18-04-2018,1155,1161.7,1129,1136.4,1146.59,40042,1475,45911896,7158,17.88,32.7,-18.6
17-04-2018,1147,1168,1140.7,1153.75,1153.01,42406,1486,48894707,5440,12.83,27.3,6.75
16-04-2018,1142,1161.5,1138.25,1146,1145.82,17324,819,19850263,4077,23.53,23.25,4
13-04-2018,1160,1174.4,1138.15,1143.35,1155.83,43661,1324,50464786,8465,19.39,36.25,-16.65
12-04-2018,1196,1196,1152.15,1157.15,1168.91,40186,1729,46973684,14975,37.26,43.85,-38.85
11-04-2018,1172,1217,1161.9,1196.2,1196.8,79393,3736,95017489,14712,18.53,55.1,24.2
10-04-2018,1166,1180,1152.3,1172.5,1168.34,30442,1441,35566472,4544,14.93,27.7,6.5
09-04-2018,1187,1209.15,1152.25,1160,1184.94,45650,2159,54092338,13580,29.75,56.9,-27
06-04-2018,1158.05,1197,1141.1,1180.95,1171.78,51064,2087,59835549,11552,22.62,55.9,22.9
05-04-2018,1155,1175.8,1144,1154.95,1158.31,77419,2536,89675022,35770,46.2,31.8,-0.05
04-04-2018,1150.5,1171.25,1112.1,1117.75,1136.65,56673,2829,64417622,11377,20.07,59.15,-32.75
03-04-2018,1115,1185.5,1115,1159.75,1157.56,147398,6633,170621815,16265,11.03,70.5,44.75
02-04-2018,1012,1130,1012,1109.3,1089.05,177902,7564,193744709,25711,14.45,118,97.3
28-03-2018,999.95,1023.7,994.1,1001.15,1006.44,75647,2682,76134045,23493,31.06,29.6,1.2
27-03-2018,1010,1027.6,990.1,996.65,1003.45,59436,2227,59641010,19527,32.85,37.5,-13.35
26-03-2018,978.5,992.7,970,987.7,984.18,28226,1139,27779569,9380,33.23,22.7,9.2
23-03-2018,975,995,958.25,983.75,978.63,32996,2262,32291034,10120,30.67,36.75,8.75
22-03-2018,975.05,993.6,975.05,982.7,984.87,32989,1160,32490030,8000,24.25,18.55,7.65
21-03-2018,961.25,980,961.25,975.05,976.02,18387,1013,17946095,7377,40.12,18.75,13.8
20-03-2018,969,971.85,956,963.45,964.41,16844,1063,16244599,4740,28.14,15.85,-5.55
19-03-2018,979.95,986.75,964.5,969.25,972.62,28257,1313,27483294,12082,42.76,22.25,-10.7
16-03-2018,967,979.5,954.75,967.1,969.08,48476,1633,46977006,11437,23.59,24.75,0.1
15-03-2018,955,963.1,948,955.9,953.88,24373,1113,23248797,8245,33.83,15.1,0.9
14-03-2018,970,979.85,956,960.9,963.27,27399,2271,26392673,6899,25.18,23.85,-9.1
13-03-2018,985.8,991.8,972.85,977.95,981.82,20617,1121,20242279,3745,18.16,18.95,-7.85
12-03-2018,997,997.9,974.15,984.95,983.95,19049,932,18743225,6315,33.15,23.75,-12.05
09-03-2018,1012,1025,972.6,979.85,1001.31,60879,2932,60958473,14862,24.41,52.4,-32.15
08-03-2018,999,1010.9,981,1004.8,998.45,48828,2744,48752415,12997,26.62,29.9,5.8
07-03-2018,1003.8,1008,968.85,984.75,985.8,67011,5311,66059735,13695,20.44,39.15,-19.05
