Date,Open,High,Low,Close,WAP,No. of Shares,No. of Trades,Total Turnover,Deliverable Quantity,% Deli. Qty to Traded Qty,Spread H-L,Spread C-O
26-04-2021,1111,1119.9,1100,1101.65,1106.39,19369,1145,21429709,5180,26.74,19.9,-9.35
23-04-2021,1094.95,1111.95,1079.05,1109,1100.35,22016,1485,24225213,5566,25.28,32.9,14.05
22-04-2021,1076,1095.6,1068.55,1092.35,1082.61,53738,1485,58177365,3846,7.16,27.05,16.35
20-04-2021,1101.8,1109,1072.25,1077.45,1093.19,20420,941,22323034,2752,13.48,36.75,-24.35
19-04-2021,1062.05,1085,1044.75,1081,1072.2,15693,1434,16826110,6205,39.54,40.25,18.95
16-04-2021,1090,1107.05,1083.65,1104.5,1098.73,23532,1161,25855267,4092,17.39,23.4,14.5
15-04-2021,1083.25,1117.1,1074,1083.65,1094.14,35650,4200,39005919,12714,35.66,43.1,0.4
13-04-2021,1070.05,1102.95,1064.05,1094.45,1084.57,44358,1805,48109255,4402,9.92,38.9,24.4
12-04-2021,1121.25,1125.9,1070.1,1078.45,1092.31,64543,4109,70500687,13825,21.42,55.8,-42.8
09-04-2021,1141.5,1144.25,1116.5,1135.9,1129,59659,1598,67355097,4844,8.12,27.75,-5.6
08-04-2021,1123.25,1142.6,1112.75,1129.65,1128.25,39465,1963,44526435,17524,44.4,29.85,6.4
07-04-2021,1099,1130,1098.3,1123.25,1118.04,36586,2088,40904765,17061,46.63,31.7,24.25
06-04-2021,1134.95,1137.2,1090.25,1093.8,1105.89,42259,3283,46733599,19757,46.75,46.95,-41.15
05-04-2021,1184,1184,1114.85,1134.95,1135.33,34068,2519,38678392,7922,23.25,69.15,-49.05
01-04-2021,1185.8,1192.9,1158.5,1180.65,1177.64,10284,831,12110888,1878,18.26,34.4,-5.15
31-03-2021,1174,1199.9,1161,1167.2,1182.69,42583,2189,50362292,8224,19.31,38.9,-6.8
30-03-2021,1140,1164,1140,1160.35,1155.48,18388,1280,21246905,6401,34.81,24,20.35
26-03-2021,1145,1165.55,1124.25,1136.3,1136.2,67441,2658,76626751,11996,17.79,41.3,-8.7
25-03-2021,1163,1167.15,1132,1140.4,1146.53,20414,1221,23405254,3109,15.23,35.15,-22.6
24-03-2021,1159.7,1179.3,1144.8,1160.7,1160.34,29814,1581,34594317,6110,20.49,34.5,1
23-03-2021,1134.95,1164,1130.8,1159.5,1150.53,32831,1857,37773045,8341,25.41,33.2,24.55
22-03-2021,1115,1138.15,1114.7,1124.95,1128.36,29191,1855,32937984,7267,24.89,23.45,9.95
19-03-2021,1110.45,1117.9,1079.3,1112.9,1103.03,54544,2075,60163579,8282,15.18,38.6,2.45
18-03-2021,1150.25,1182.3,1106.85,1116.75,1140.06,49478,3375,56407652,11594,23.43,75.45,-33.5
17-03-2021,1212.65,1212.65,1141.85,1146.05,1169.4,25768,1282,30133226,6994,27.14,70.8,-66.6
16-03-2021,1233.95,1233.95,1183,1188.1,1195.09,32265,1924,38559710,7193,22.29,50.95,-45.85
15-03-2021,1195.05,1226.8,1182.8,1223.45,1206.29,47888,2032,57766949,8926,18.64,44,28.4
12-03-2021,1172.05,1217.7,1170,1207.7,1205.17,84298,4244,101593010,25241,29.94,47.7,35.65
10-03-2021,1185,1195.85,1162,1169.7,1174.82,22719,936,26690775,3379,14.87,33.85,-15.3
09-03-2021,1219,1219,1171.5,1179.45,1190.27,26091,1199,31055437,6651,25.49,47.5,-39.55
08-03-2021,1237.9,1237.9,1200.1,1203.55,1221.99,39136,1714,47823992,11216,28.66,37.8,-34.35
05-03-2021,1201,1257,1194.65,1218.6,1233.68,131971,6435,162810077,24911,18.88,62.35,17.6
04-03-2021,1181.65,1218.55,1178.5,1201.2,1202.51,45459,2431,54665056,16089,35.39,40.05,19.55
03-03-2021,1180.15,1214.35,1177.5,1181.95,1193.5,40010,2221,47752081,9428,23.56,36.85,1.8
02-03-2021,1158.05,1201.05,1158.05,1184.75,1181.81,47303,2309,55903382,9345,19.76,43,26.7
01-03-2021,1158.2,1173.15,1141.8,1158.9,1153.72,26834,1521,30958906,3061,11.41,31.35,0.7
26-02-2021,1117.2,1203.05,1117.2,1158.2,1179.25,53021,2195,62524852,12432,23.45,85.85,41
25-02-2021,1145.3,1207.75,1139.5,1197.5,1186.16,73404,4796,87069111,35325,48.12,68.25,52.2
24-02-2021,1140,1140,1105,1135.15,1127.2,61499,1967,69321912,37265,60.59,35,-4.85
23-02-2021,1150,1165,1124.4,1128.7,1140.65,24498,1442,27943757,6895,28.15,40.6,-21.3
22-02-2021,1183,1183,1143.5,1148.4,1158.53,41608,2848,48203991,10763,25.87,39.5,-34.6
19-02-2021,1174.5,1205.05,1160,1183.35,1186.59,84965,4104,100818236,7401,8.71,45.05,8.85
18-02-2021,1166.8,1233.95,1152,1164.1,1200.4,242082,11980,290595868,46839,19.35,81.95,-2.7
17-02-2021,1157,1157,1130.4,1151.6,1144,21868,1132,25017075,5118,23.4,26.6,-5.4
16-02-2021,1144,1149.95,1127.65,1144.55,1137.3,43706,1934,49706928,7005,16.03,22.3,0.55
15-02-2021,1150,1150,1125,1128.5,1134.8,21262,1180,24128214,7563,35.57,25,-21.5
12-02-2021,1164.9,1178.6,1132.5,1140.45,1151.3,45115,2577,51940864,12606,27.94,46.1,-24.45
11-02-2021,1130,1184.4,1128.55,1163.75,1166.79,142661,8776,166455046,59336,41.59,55.85,33.75
10-02-2021,1155,1158,1099.45,1129.55,1120.17,80911,4810,90634109,11297,13.96,58.55,-25.45
09-02-2021,1115,1154.55,1104,1139.35,1131.79,152341,7234,172417990,83747,54.97,50.55,24.35
08-02-2021,1087,1114,1086.95,1110.95,1105.44,18553,1417,20509304,5044,27.19,27.05,23.95
05-02-2021,1105,1120.35,1075.05,1082.7,1100.03,27018,1655,29720710,6624,24.52,45.3,-22.3
04-02-2021,1083.75,1105,1082.2,1101,1098.71,19189,1228,21083181,4616,24.06,22.8,17.25
03-02-2021,1100,1100,1075.5,1083.75,1088.07,13023,944,14169963,3768,28.93,24.5,-16.25
02-02-2021,1086,1086,1061.6,1079.8,1072.55,25453,1484,27299520,5332,20.95,24.4,-6.2
01-02-2021,1035.8,1074,1021.35,1069.15,1054.45,35252,2126,37171403,12490,35.43,52.65,33.35
29-01-2021,1065,1065,1028.7,1035.8,1048.3,19723,1637,20675604,4330,21.95,36.3,-29.2
28-01-2021,1025,1065,1025,1056.65,1049.35,29711,2380,31177386,10542,35.48,40,31.65
27-01-2021,1052.5,1079.5,1033.7,1043.9,1059.27,42219,2857,44721376,5886,13.94,45.8,-8.6
25-01-2021,1041,1062.9,1011.3,1050.75,1041.95,28342,2155,29530819,2710,9.56,51.6,9.75
22-01-2021,1040,1062.75,1020,1040.95,1031.43,156228,6576,161138125,55617,35.6,42.75,0.95
21-01-2021,1095,1095,1037.55,1041.7,1059.24,31068,3216,32908588,11920,38.37,57.45,-53.3
20-01-2021,1080,1094.5,1071.8,1084.2,1084.88,20444,1173,22179342,6623,32.4,22.7,4.2
19-01-2021,1060,1080,1048.3,1077.2,1065.88,37899,1829,40395665,6534,17.24,31.7,17.2
18-01-2021,1078.15,1082.65,1039.35,1044.45,1056.25,29485,2007,31143514,9416,31.93,43.3,-33.7
15-01-2021,1134.9,1134.9,1074,1089.1,1108.81,56862,2278,63049353,11226,19.74,60.9,-45.8
14-01-2021,1110.2,1126.35,1098,1110.35,1107.99,16196,1041,17944938,3312,20.45,28.35,0.15
13-01-2021,1138.5,1138.5,1095.05,1113.8,1116.47,22373,1407,24978788,4107,18.36,43.45,-24.7
12-01-2021,1134.9,1146,1123.75,1126.55,1134.55,72422,2358,82166670,10923,15.08,22.25,-8.35
11-01-2021,1116.5,1130,1104.2,1125.2,1120.25,50787,1534,56893957,13071,25.74,25.8,8.7
08-01-2021,1138.7,1138.7,1113.1,1116.5,1123.04,19292,1251,21665618,4893,25.36,25.6,-22.2
07-01-2021,1135.1,1147.65,1113.2,1117.05,1131.78,53290,2622,60312750,8770,16.46,34.45,-18.05
06-01-2021,1119.75,1132.45,1100.35,1129.25,1117.69,102260,5265,114295186,40299,39.41,32.1,9.5
05-01-2021,1090,1130,1085,1096.85,1111.29,100865,5087,112089992,16465,16.32,45,6.85
04-01-2021,1065,1084.7,1061,1083.1,1071.77,18990,951,20352909,3789,19.95,23.7,18.1
01-01-2021,1061.8,1072.7,1058.45,1059.85,1063.54,9320,494,9912176,3525,37.82,14.25,-1.95
31-12-2020,1070,1078.95,1058.45,1061,1068.68,34930,2025,37328884,11314,32.39,20.5,-9
30-12-2020,1094.95,1094.95,1066.4,1070.45,1075.51,51658,2342,55558527,10562,20.45,28.55,-24.5
29-12-2020,1053.15,1085.4,1050,1082.7,1074.34,46358,1975,49804353,12967,27.97,35.4,29.55
28-12-2020,1055,1073.6,1049,1052.2,1061.16,49841,2069,52889471,15340,30.78,24.6,-2.8
24-12-2020,1063.9,1070.8,1046.1,1051.1,1055.88,15432,921,16294345,4198,27.2,24.7,-12.8
23-12-2020,1047,1065.3,1035.5,1055.95,1051.92,16049,1791,16882219,6413,39.96,29.8,8.95
22-12-2020,1013.7,1057.65,996.75,1046.55,1030.78,45405,2658,46802765,7649,16.85,60.9,32.85
21-12-2020,1049.7,1066.8,990,1013.7,1032.78,46706,2868,48237012,13597,29.11,76.8,-36
18-12-2020,1036,1056.2,1026.5,1042.5,1041.92,45738,2652,47655286,16887,36.92,29.7,6.5
17-12-2020,1050.15,1066.8,1041,1043.2,1051.34,19415,876,20411780,5684,29.28,25.8,-6.95
16-12-2020,1056,1072.55,1052.4,1061.95,1063.73,40803,1175,43403320,7746,18.98,20.15,5.95
15-12-2020,1072.05,1086,1041.7,1055.25,1057.31,47919,3115,50665250,10215,21.32,44.3,-16.8
14-12-2020,1065,1098,1062.2,1076.95,1082.03,122328,6454,132362121,30543,24.97,35.8,11.95
11-12-2020,1042.35,1064.85,1042.35,1059.2,1054.67,33538,2135,35371677,19018,56.71,22.5,16.85
10-12-2020,1040,1049.25,1031.45,1036.65,1039.45,37408,2437,38883607,16973,45.37,17.8,-3.35
09-12-2020,1042,1062.65,1033.85,1037.55,1048.03,56758,2636,59483823,25250,44.49,28.8,-4.45
08-12-2020,1042.4,1042.5,1020.9,1037.3,1031.91,16936,1217,17476346,5796,34.22,21.6,-5.1
07-12-2020,1040,1044.55,1026.3,1040.6,1035.2,13631,1113,14110777,3530,25.9,18.25,0.6
04-12-2020,1042.85,1055.1,1025,1037.25,1038.37,18964,1379,19691640,4152,21.89,30.1,-5.6
03-12-2020,1058.9,1058.9,1021.75,1040.45,1028.31,65164,2281,67008774,39703,60.93,37.15,-18.45
02-12-2020,1058.8,1062,1029.9,1040.2,1036.04,84722,2581,87775655,57705,68.11,32.1,-18.6
01-12-2020,1062.95,1084.95,1048.15,1059.1,1063.78,58515,4345,62246882,9375,16.02,36.8,-3.85
27-11-2020,955,1067.95,955,1063.15,1036.21,624671,37012,647287697,274498,43.94,112.95,108.15
26-11-2020,930.5,937.1,921,929.75,927.96,13660,911,12675907,4139,30.3,16.1,-0.75
25-11-2020,946.95,949.9,928.5,930.2,939.64,94372,4472,88675342,29498,31.26,21.4,-16.75
24-11-2020,949.85,949.85,933,940.65,940.24,24666,1481,23191864,5832,23.64,16.85,-9.2
23-11-2020,934.7,955,931,942.15,943.86,49777,2818,46982506,10956,22.01,24,7.45
20-11-2020,926.75,938.65,922.75,931.35,931.52,27261,1756,25394086,11687,42.87,15.9,4.6
19-11-2020,915,939,908.65,920.25,925.05,63078,4159,58350356,14463,22.93,30.35,5.25
18-11-2020,879.75,907.5,879.75,905.05,899.2,87120,5348,78338201,21493,24.67,27.75,25.3
17-11-2020,861.15,873.25,856.25,869.75,867.2,219257,3446,190138597,183081,83.5,17,8.6
14-11-2020,862.2,867.35,860.8,863.2,864.43,7227,503,6247258,3144,43.5,6.55,1
13-11-2020,881,893.2,853.35,859.7,871.69,69669,3926,60729681,21153,30.36,39.85,-21.3
12-11-2020,875.55,892.65,875.55,878.5,882.02,48058,2684,42388014,16776,34.91,17.1,2.95
11-11-2020,855,874.4,855,871.7,866.93,89416,5214,77517229,43666,48.83,19.4,16.7
10-11-2020,852.75,862.85,842.1,852.7,854.09,52820,3885,45113151,24480,46.35,20.75,-0.05
09-11-2020,840,854,838.6,846.3,848.47,22487,1770,19079594,4860,21.61,15.4,6.3
06-11-2020,839.1,848,835,837.25,841.61,48929,2901,41178914,17198,35.15,13,-1.85
05-11-2020,821.35,849.35,821.25,842.15,838.1,28069,1905,23524514,7986,28.45,28.1,20.8
04-11-2020,814,822,811,819.75,817.5,17029,756,13921224,3432,20.15,11,5.75
03-11-2020,826,826,812.15,813.9,816.17,10176,523,8305342,2679,26.33,13.85,-12.1
02-11-2020,816,827,809.2,815.75,815.82,24544,2051,20023364,7869,32.06,17.8,-0.25
30-10-2020,814,828.4,808,815.05,816.5,45151,2144,36865579,6158,13.64,20.4,1.05
29-10-2020,812,824.45,809,813.45,816.24,34943,2631,28521846,17654,50.52,15.45,1.45
28-10-2020,849.15,850.1,818.05,822.9,830.69,31229,2158,25941554,10227,32.75,32.05,-26.25
27-10-2020,818.85,844.95,813,842.05,833.34,65278,5774,54398570,30805,47.19,31.95,23.2
26-10-2020,821,838,817,820.2,828.43,64353,3511,53311807,18293,28.43,21,-0.8
23-10-2020,834.95,835.8,819,821.15,823.31,38399,2971,31614119,15474,40.3,16.8,-13.8
