Date,Open,High,Low,Close,WAP,No. of Shares,No. of Trades,Total Turnover,Deliverable Quantity,% Deli. Qty to Traded Qty,Spread H-L,Spread C-O
2020-01-02,80.7,81.5,79.05,80.2,80.83,2651.0,69.0,214278.0,1953.0,73.67,2.45,-0.5
2020-01-01,82.0,82.0,80.1,80.25,80.87,3379.0,205.0,273264.0,1860.0,55.05,1.9,-1.75
2019-12-31,80.1,84.0,79.5,81.7,82.22,23285.0,884.0,1914459.0,9192.0,39.48,4.5,1.6
2019-12-30,78.55,83.5,78.5,80.0,81.51,19526.0,518.0,1591577.0,9078.0,46.49,5.0,1.45
2019-12-27,77.55,78.9,76.7,78.5,77.87,34826.0,405.0,2711919.0,7928.0,22.76,2.2,0.95
2019-12-26,77.35,78.55,76.55,77.05,77.63,32245.0,453.0,2503024.0,8275.0,25.66,2.0,-0.3
2019-12-24,76.85,78.8,76.3,77.35,77.4,56114.0,1116.0,4343470.0,11144.0,19.86,2.5,0.5
2019-12-23,77.55,78.3,76.4,77.05,77.72,28660.0,172.0,2227397.0,4120.0,14.38,1.9,-0.5
2019-12-20,77.9,80.3,77.5,77.9,78.48,9702.0,274.0,761435.0,4912.0,50.63,2.8,0.0
2019-12-19,76.8,78.1,76.3,77.05,77.37,3611.0,142.0,279397.0,1674.0,46.36,1.8,0.25
2019-12-18,76.6,77.0,75.95,76.5,76.42,2423.0,98.0,185161.0,1766.0,72.88,1.05,-0.1
2019-12-17,76.15,79.0,75.95,76.05,76.9,4963.0,184.0,381658.0,2018.0,40.66,3.05,-0.1
2019-12-16,78.4,78.4,75.95,75.95,76.87,19914.0,377.0,1530779.0,6731.0,33.8,2.45,-2.45
2019-12-13,75.9,77.85,75.8,76.85,76.69,4319.0,176.0,331225.0,2078.0,48.11,2.05,0.95
2019-12-12,76.15,76.15,75.45,75.65,75.76,4129.0,69.0,312821.0,3270.0,79.2,0.7,-0.5
2019-12-11,76.25,76.55,75.3,75.45,75.92,4550.0,172.0,345440.0,1848.0,40.62,1.25,-0.8
2019-12-10,76.95,78.85,75.55,76.0,77.1,10928.0,274.0,842538.0,2036.0,18.63,3.3,-0.95
2019-12-09,75.55,77.75,75.55,76.25,76.78,9003.0,211.0,691234.0,3044.0,33.81,2.2,0.7
2019-12-06,78.95,78.95,75.5,75.5,75.99,11651.0,163.0,885396.0,8397.0,72.07,3.45,-3.45
2019-12-05,77.3,79.25,77.0,78.15,77.8,5931.0,157.0,461436.0,2157.0,36.37,2.25,0.85
2019-12-04,80.85,80.85,76.5,77.3,77.65,14635.0,305.0,1136338.0,7085.0,48.41,4.35,-3.55
2019-12-03,77.8,84.8,75.6,80.4,81.43,89919.0,1572.0,7322408.0,21052.0,23.41,9.2,2.6
2019-12-02,76.75,80.4,76.0,78.3,78.02,18825.0,413.0,1468819.0,7642.0,40.59,4.4,1.55
2019-11-29,76.7,77.15,75.4,76.1,76.45,3495.0,59.0,267203.0,2376.0,67.98,1.75,-0.6
2019-11-28,75.95,77.25,75.9,76.25,76.62,2981.0,317.0,228408.0,1532.0,51.39,1.35,0.3
2019-11-27,75.5,75.9,75.45,75.5,75.5,4437.0,30.0,335011.0,4103.0,92.47,0.45,0.0
2019-11-26,77.0,77.35,75.6,75.7,76.79,3877.0,54.0,297717.0,1064.0,27.44,1.75,-1.3
2019-11-25,78.5,79.15,75.5,76.55,76.45,5400.0,251.0,412840.0,3806.0,70.48,3.65,-1.95
2019-11-22,78.7,79.3,77.45,78.05,78.2,2403.0,62.0,187924.0,1209.0,50.31,1.85,-0.65
2019-11-21,76.0,82.0,76.0,79.9,80.82,19471.0,316.0,1573601.0,9256.0,47.54,6.0,3.9
2019-11-20,78.45,80.5,75.25,79.55,77.09,183261.0,2157.0,14127331.0,88761.0,48.43,5.25,1.1
2019-11-19,74.85,78.8,74.85,77.8,77.09,48199.0,1451.0,3715704.0,39856.0,82.69,3.95,2.95
2019-11-18,76.0,77.1,75.0,75.35,75.66,4963.0,323.0,375513.0,2136.0,43.04,2.1,-0.65
2019-11-15,72.0,77.4,70.65,75.25,71.99,416406.0,1275.0,29975606.0,341333.0,81.97,6.75,3.25
2019-11-14,73.65,73.65,71.5,71.5,71.91,46188.0,377.0,3321429.0,36814.0,79.7,2.15,-2.15
2019-11-13,73.9,77.35,73.9,74.6,74.85,41260.0,379.0,3088465.0,32321.0,78.33,3.45,0.7
2019-11-11,81.0,81.0,74.0,74.4,75.82,19991.0,471.0,1515791.0,9939.0,49.72,7.0,-6.6
2019-11-08,77.4,78.4,75.5,76.6,76.72,29934.0,616.0,2296640.0,11326.0,37.84,2.9,-0.8
2019-11-07,75.4,81.3,70.0,78.7,78.03,72441.0,1099.0,5652708.0,13225.0,18.26,11.3,3.3
2019-11-06,79.0,79.35,75.35,75.5,77.01,515756.0,223.0,39716750.0,506537.0,98.21,4.0,-3.5
2019-11-05,76.9,84.3,76.9,79.15,81.55,202216.0,2337.0,16490397.0,45820.0,22.66,7.4,2.25
2019-11-04,74.8,77.45,70.65,76.1,75.72,43346.0,691.0,3282359.0,23371.0,53.92,6.8,1.3
2019-11-01,73.05,73.6,69.1,69.9,72.0,5226.0,104.0,376294.0,3524.0,67.43,4.5,-3.15
2019-10-31,71.8,75.0,71.8,72.95,73.32,7383.0,120.0,541345.0,4414.0,59.79,3.2,1.15
2019-10-30,70.0,72.95,70.0,71.6,71.81,3487.0,84.0,250395.0,1971.0,56.52,2.95,1.6
2019-10-29,68.55,72.55,68.55,69.1,70.39,5726.0,136.0,403069.0,3365.0,58.77,4.0,0.55
2019-10-27,67.2,68.0,67.0,67.9,67.86,1715.0,35.0,116384.0,1445.0,84.26,1.0,0.7
2019-10-25,66.45,68.4,65.85,65.95,66.55,2620.0,45.0,174368.0,1100.0,41.98,2.55,-0.5
2019-10-24,66.35,66.55,65.75,66.05,65.88,3643.0,16.0,239987.0,3082.0,84.6,0.8,-0.3
2019-10-23,65.4,66.2,64.7,65.95,65.44,15624.0,184.0,1022424.0,9177.0,58.74,1.5,0.55
2019-10-22,65.55,66.0,64.0,65.4,65.23,6751.0,98.0,440363.0,5510.0,81.62,2.0,-0.15
2019-10-18,64.15,65.5,63.05,65.0,64.19,6209.0,65.0,398542.0,5287.0,85.15,2.45,0.85
2019-10-17,64.1,64.8,64.0,64.05,64.68,918.0,25.0,59378.0,884.0,96.3,0.8,-0.05
2019-10-16,63.5,63.5,61.3,62.35,62.78,3164.0,86.0,198650.0,2175.0,68.74,2.2,-1.15
2019-10-15,64.05,65.0,62.0,64.25,63.71,10087.0,156.0,642677.0,5389.0,53.43,3.0,0.2
2019-10-14,65.0,65.9,63.75,64.4,65.16,2653.0,48.0,172861.0,1506.0,56.77,2.15,-0.6
2019-10-11,66.35,66.35,63.65,65.5,65.12,1913.0,47.0,124583.0,1212.0,63.36,2.7,-0.85
2019-10-10,66.5,67.2,65.0,65.2,66.54,7214.0,69.0,479991.0,3885.0,53.85,2.2,-1.3
2019-10-09,63.55,66.85,63.45,64.85,65.14,2605.0,83.0,169685.0,1753.0,67.29,3.4,1.3
2019-10-07,62.0,63.1,62.0,62.85,62.74,1724.0,33.0,108166.0,936.0,54.29,1.1,0.85
2019-10-04,61.9,63.0,61.9,62.15,62.18,3565.0,85.0,221669.0,2060.0,57.78,1.1,0.25
2019-10-03,62.2,62.2,60.5,60.9,60.93,985.0,23.0,60012.0,384.0,38.98,1.7,-1.3
2019-10-01,62.75,62.75,58.0,60.25,60.33,9311.0,142.0,561689.0,5759.0,61.85,4.75,-2.5
2019-09-30,63.4,63.9,62.15,63.0,62.99,28771.0,234.0,1812372.0,17253.0,59.97,1.75,-0.4
2019-09-27,60.55,63.85,60.15,62.6,61.97,5435.0,99.0,336796.0,2355.0,43.33,3.7,2.05
2019-09-26,58.4,64.65,58.4,60.1,61.56,29227.0,438.0,1799148.0,5884.0,20.13,6.25,1.7
2019-09-25,59.5,60.3,54.6,57.4,58.2,56789.0,432.0,3304918.0,38812.0,68.34,5.7,-2.1
2019-09-24,59.65,59.65,58.6,58.9,58.95,1398.0,35.0,82411.0,822.0,58.8,1.05,-0.75
2019-09-23,59.15,61.0,59.0,60.1,59.6,13360.0,271.0,796205.0,10358.0,77.53,2.0,0.95
2019-09-20,59.25,59.9,57.4,57.6,58.93,2078.0,40.0,122447.0,758.0,36.48,2.5,-1.65
2019-09-19,59.35,59.55,57.15,58.3,58.5,2499.0,43.0,146183.0,1432.0,57.3,2.4,-1.05
2019-09-18,62.7,63.4,58.45,59.1,60.53,3771.0,70.0,228258.0,1765.0,46.8,4.95,-3.6
2019-09-17,61.7,62.6,60.15,60.8,61.76,6029.0,255.0,372359.0,5008.0,83.07,2.45,-0.9
2019-09-16,63.3,63.35,59.15,61.6,62.98,11639.0,122.0,733038.0,10150.0,87.21,4.2,-1.7
2019-09-13,61.65,63.0,61.55,62.2,62.28,1756.0,21.0,109369.0,1105.0,62.93,1.45,0.55
2019-09-12,62.25,62.7,61.25,61.55,62.06,3188.0,42.0,197853.0,2691.0,84.41,1.45,-0.7
2019-09-11,62.8,64.0,62.3,62.55,62.64,25932.0,179.0,1624330.0,7910.0,30.5,1.7,-0.25
2019-09-09,60.7,62.05,60.65,61.65,61.26,479.0,12.0,29343.0,288.0,60.13,1.4,0.95
2019-09-06,60.5,62.6,60.0,62.4,62.06,966.0,34.0,59954.0,529.0,54.76,2.6,1.9
2019-09-05,60.05,60.25,59.45,60.0,60.0,503802.0,40.0,30227919.0,503125.0,99.87,0.8,-0.05
2019-09-04,59.9,60.25,59.4,60.05,59.77,1206.0,24.0,72085.0,621.0,51.49,0.85,0.15
2019-09-03,60.85,62.0,59.95,60.05,60.93,1938.0,24.0,118090.0,940.0,48.5,2.05,-0.8
2019-08-30,59.15,60.3,59.05,60.05,59.93,11770.0,61.0,705359.0,9330.0,79.27,1.25,0.9
2019-08-29,62.0,62.0,58.5,60.05,60.39,19659.0,176.0,1187265.0,6669.0,33.92,3.5,-1.95
2019-08-28,56.45,57.65,55.1,56.6,56.7,2073.0,40.0,117534.0,1607.0,77.52,2.55,0.15
2019-08-27,57.65,57.65,56.4,56.7,56.94,723.0,17.0,41167.0,399.0,55.19,1.25,-0.95
2019-08-26,57.55,57.6,56.5,56.7,56.98,1011.0,14.0,57602.0,765.0,75.67,1.1,-0.85
2019-08-23,54.5,57.9,54.5,56.5,56.45,701.0,21.0,39573.0,667.0,95.15,3.4,2.0
2019-08-22,55.8,55.8,54.1,54.8,54.83,603.0,14.0,33065.0,266.0,44.11,1.7,-1.0
2019-08-21,56.75,59.95,55.25,56.35,57.71,8057.0,141.0,465001.0,3263.0,40.5,4.7,-0.4
2019-08-20,56.7,56.95,55.5,56.75,56.5,2023.0,27.0,114290.0,1193.0,58.97,1.45,0.05
2019-08-19,57.95,58.25,55.8,56.9,57.0,5988.0,68.0,341328.0,4320.0,72.14,2.45,-1.05
2019-08-16,58.8,58.8,57.8,57.85,58.23,2119.0,53.0,123396.0,1557.0,73.48,1.0,-0.95
2019-08-14,60.6,60.6,58.8,59.4,59.48,5771.0,206.0,343277.0,3701.0,64.13,1.8,-1.2
2019-08-13,60.0,61.5,57.9,60.85,59.27,5815.0,229.0,344640.0,1477.0,25.4,3.6,0.85
2019-08-09,60.45,62.3,59.6,60.7,61.24,132493.0,804.0,8113643.0,122876.0,92.74,2.7,0.25
2019-08-08,60.3,62.4,60.15,61.0,60.98,2133.0,37.0,130075.0,1660.0,77.82,2.25,0.7
2019-08-07,62.9,62.9,60.8,61.05,61.41,2043.0,37.0,125466.0,939.0,45.96,2.1,-1.85
2019-08-06,60.55,64.9,60.45,61.75,62.13,9619.0,161.0,597674.0,2041.0,21.22,4.45,1.2
2019-08-05,60.15,60.25,58.35,60.2,59.57,1546.0,32.0,92094.0,900.0,58.21,1.9,0.05
2019-08-02,60.05,61.45,60.0,61.4,60.46,1687.0,45.0,101990.0,921.0,54.59,1.45,1.35
2019-08-01,60.35,61.9,60.05,60.8,60.7,1061.0,24.0,64399.0,661.0,62.3,1.85,0.45
2019-07-31,60.5,61.7,60.3,60.65,60.96,1685.0,27.0,102714.0,326.0,19.35,1.4,0.15
2019-07-30,60.0,60.0,59.6,59.95,59.88,415.0,16.0,24851.0,308.0,74.22,0.4,-0.05
2019-07-29,60.1,60.9,60.05,60.8,60.47,309.0,12.0,18685.0,163.0,52.75,0.85,0.7
2019-07-26,60.65,60.8,60.35,60.65,60.57,1051.0,18.0,63660.0,718.0,68.32,0.45,0.0
2019-07-25,61.1,61.1,60.0,60.15,60.25,1992.0,35.0,120023.0,1100.0,55.22,1.1,-0.95
2019-07-24,61.35,62.45,60.3,60.55,60.56,535112.0,151.0,32404852.0,529612.0,98.97,2.15,-0.8
2019-07-23,61.55,62.4,60.0,60.65,60.89,3437.0,75.0,209269.0,2165.0,62.99,2.4,-0.9
2019-07-22,61.0,61.1,60.75,60.9,60.89,3657.0,45.0,222692.0,2619.0,71.62,0.35,-0.1
2019-07-19,63.25,63.65,61.5,62.1,62.73,3173.0,49.0,199031.0,2809.0,88.53,2.15,-1.15
2019-07-18,63.0,63.2,62.55,63.05,63.01,7876.0,43.0,496277.0,7659.0,97.24,0.65,0.05
2019-07-17,64.2,65.0,62.9,63.05,64.4,20779.0,210.0,1338079.0,16425.0,79.05,2.1,-1.15
2019-07-16,63.9,64.5,63.2,63.95,64.05,5858.0,79.0,375186.0,3728.0,63.64,1.3,0.05
2019-07-15,64.75,65.2,64.15,64.25,64.36,13656.0,101.0,878916.0,12454.0,91.2,1.05,-0.5
2019-07-12,64.95,66.1,64.5,65.45,65.38,6128.0,122.0,400640.0,3479.0,56.77,1.6,0.5
2019-07-11,65.1,65.7,64.55,65.05,65.04,1854.0,57.0,120592.0,1349.0,72.76,1.15,-0.05
2019-07-10,65.7,66.0,64.65,65.0,65.09,1177.0,22.0,76606.0,877.0,74.51,1.35,-0.7
2019-07-09,66.0,67.35,63.8,66.4,66.02,8250.0,147.0,544649.0,5320.0,64.48,3.55,0.4
2019-07-08,67.4,69.8,66.85,67.15,68.11,2871.0,95.0,195534.0,1564.0,54.48,2.95,-0.25
2019-07-05,67.95,68.7,67.5,67.85,67.84,1813.0,24.0,122988.0,989.0,54.55,1.2,-0.1
2019-07-04,68.1,68.15,67.15,67.6,67.74,1394.0,48.0,94432.0,574.0,41.18,1.0,-0.5
2019-07-03,68.4,68.4,67.85,67.85,67.87,116.0,7.0,7873.0,112.0,96.55,0.55,-0.55
2019-07-02,67.85,68.3,67.5,67.95,67.87,1093.0,25.0,74178.0,812.0,74.29,0.8,0.1
2019-07-01,67.3,68.5,67.3,68.1,68.12,8515.0,76.0,580031.0,5909.0,69.4,1.2,0.8
2019-06-28,68.55,68.6,66.95,68.0,67.94,6200.0,73.0,421208.0,3757.0,60.6,1.65,-0.55
2019-06-27,66.9,69.9,66.85,69.1,68.62,6546.0,95.0,449178.0,3800.0,58.05,3.05,2.2
2019-06-26,67.25,68.2,66.7,67.85,67.79,6296.0,56.0,426779.0,3130.0,49.71,1.5,0.6
2019-06-25,65.55,69.45,65.55,67.85,67.05,3782.0,62.0,253599.0,2299.0,60.79,3.9,2.3
2019-06-24,65.8,69.8,65.0,67.35,67.58,22663.0,318.0,1531591.0,5355.0,23.63,4.8,1.55
2019-06-21,63.0,65.0,63.0,64.55,64.14,9340.0,100.0,599064.0,5142.0,55.05,2.0,1.55
2019-06-20,64.5,66.0,63.85,65.3,64.57,32544.0,232.0,2101402.0,20648.0,63.45,2.15,0.8
2019-06-19,64.95,64.95,63.35,63.6,63.88,1779.0,51.0,113651.0,387.0,21.75,1.6,-1.35
2019-06-18,68.65,68.65,63.55,63.8,65.45,18026.0,444.0,1179810.0,5997.0,33.27,5.1,-4.85
2019-06-17,64.4,66.8,64.4,65.35,64.76,688.0,18.0,44555.0,247.0,35.9,2.4,0.95
2019-06-14,64.1,66.85,63.85,65.35,65.55,3125.0,62.0,204858.0,1750.0,56.0,3.0,1.25
2019-06-13,67.05,67.85,63.55,65.15,65.36,11730.0,188.0,766667.0,5221.0,44.51,4.3,-1.9
2019-06-12,66.6,67.9,66.1,67.05,66.59,11679.0,308.0,777737.0,9112.0,78.02,1.8,0.45
2019-06-11,64.5,66.5,64.5,66.05,65.57,43046.0,439.0,2822455.0,20479.0,47.57,2.0,1.55
2019-06-10,62.0,64.6,61.25,63.9,63.87,14443.0,197.0,922470.0,6686.0,46.29,3.35,1.9
2019-06-07,63.95,66.8,61.1,62.1,63.21,19415.0,204.0,1227190.0,6282.0,32.36,5.7,-1.85
2019-06-06,63.7,64.3,62.45,62.7,63.0,802979.0,69.0,50587405.0,801460.0,99.81,1.85,-1.0
2019-06-04,64.55,64.55,63.55,63.7,63.76,1098.0,20.0,70007.0,727.0,66.21,1.0,-0.85
2019-06-03,65.0,65.0,63.4,64.35,64.04,1444.0,41.0,92473.0,700.0,48.48,1.6,-0.65
2019-05-31,66.5,66.65,64.3,65.0,65.33,14678.0,258.0,958892.0,4657.0,31.73,2.35,-1.5
2019-05-30,62.5,68.95,62.5,66.85,65.97,63968.0,670.0,4220028.0,11883.0,18.58,6.45,4.35
2019-05-29,64.5,65.45,62.5,63.35,64.48,2282.0,51.0,147142.0,1381.0,60.52,2.95,-1.15
2019-05-28,65.5,67.5,64.65,65.15,66.11,4262.0,99.0,281743.0,1947.0,45.68,2.85,-0.35
2019-05-27,62.8,65.4,62.8,65.1,64.91,8069.0,148.0,523796.0,3866.0,47.91,2.6,2.3
2019-05-24,64.5,64.5,61.15,62.2,62.16,12209.0,143.0,758865.0,6563.0,53.76,3.35,-2.3
2019-05-23,64.75,64.75,62.9,63.25,63.8,3984.0,66.0,254180.0,1172.0,29.42,1.85,-1.5
2019-05-22,65.3,65.5,64.0,64.75,64.62,1065.0,30.0,68822.0,415.0,38.97,1.5,-0.55
2019-05-21,70.95,70.95,64.6,66.0,65.76,10174.0,127.0,669080.0,3487.0,34.27,6.35,-4.95
2019-05-20,66.6,68.05,66.6,67.15,67.18,5912.0,71.0,397179.0,2883.0,48.77,1.45,0.55
2019-05-17,64.95,67.5,64.6,66.2,66.25,4642.0,73.0,307519.0,2625.0,56.55,2.9,1.25
2019-05-16,69.35,69.75,64.75,65.35,66.55,2083.0,65.0,138615.0,1063.0,51.03,5.0,-4.0
2019-05-15,70.65,70.65,67.5,69.0,69.03,15357.0,88.0,1060136.0,10101.0,65.77,3.15,-1.65
2019-05-14,72.1,72.3,68.5,70.1,72.08,170925.0,1293.0,12319714.0,168706.0,98.7,3.8,-2.0
2019-05-13,70.95,72.25,70.95,71.5,71.61,11519.0,32.0,824855.0,10358.0,89.92,1.3,0.55
2019-05-10,73.0,73.0,71.1,71.5,71.39,6193.0,66.0,442123.0,3300.0,53.29,1.9,-1.5
2019-05-09,71.1,73.0,71.1,71.55,71.43,1644.0,54.0,117438.0,924.0,56.2,1.9,0.45
2019-05-08,70.55,71.5,70.55,71.1,71.11,117393.0,224.0,8347448.0,112331.0,95.69,0.95,0.55
2019-05-07,70.4,71.5,70.35,71.1,71.1,127982.0,413.0,9099248.0,125350.0,97.94,1.15,0.7
2019-05-06,69.75,70.95,69.75,70.65,70.55,2090.0,58.0,147444.0,1336.0,63.92,1.2,0.9
2019-05-03,70.7,71.9,70.05,71.1,71.09,276304.0,442.0,19642261.0,269696.0,97.61,1.85,0.4
2019-05-02,70.2,70.95,70.0,70.2,70.34,3751.0,52.0,263860.0,2300.0,61.32,0.95,0.0
2019-04-30,70.2,70.5,68.8,70.2,69.8,31493.0,302.0,2198225.0,20012.0,63.54,1.7,0.0
2019-04-26,69.1,69.75,68.7,69.25,69.25,127755.0,211.0,8846959.0,125324.0,98.1,1.05,0.15
2019-04-25,68.4,69.85,68.15,68.75,69.03,10788.0,139.0,744724.0,6430.0,59.6,1.7,0.35
2019-04-24,69.35,69.55,66.6,68.45,68.77,3626.0,115.0,249343.0,1588.0,43.79,2.95,-0.9
2019-04-23,69.1,69.2,68.55,68.85,68.93,2632.0,40.0,181435.0,1577.0,59.92,0.65,-0.25
2019-04-22,69.45,70.75,68.55,69.1,69.9,76399.0,361.0,5339963.0,52329.0,68.49,2.2,-0.35
2019-04-18,69.55,69.8,67.0,69.5,69.49,1319003.0,520.0,91656875.0,1309633.0,99.29,2.8,-0.05
2019-04-16,69.05,71.0,69.05,69.7,69.8,1324848.0,255.0,92480039.0,1305478.0,98.54,1.95,0.65
2019-04-15,69.5,71.85,69.3,69.8,69.86,1420796.0,651.0,99251259.0,1317791.0,92.75,2.55,0.3
2019-04-12,69.45,70.2,69.15,69.65,69.66,5959.0,123.0,415106.0,3182.0,53.4,1.05,0.2
2019-04-11,69.45,70.05,69.25,69.75,69.73,5356.0,89.0,373462.0,2773.0,51.77,0.8,0.3
2019-04-10,70.1,71.45,69.0,69.5,70.0,5653.0,102.0,395684.0,1550.0,27.42,2.45,-0.6
2019-04-09,69.3,72.2,69.25,70.45,70.62,33522.0,470.0,2367369.0,12942.0,38.61,2.95,1.15
2019-04-08,70.25,70.3,69.7,70.1,69.95,2308.0,44.0,161454.0,1300.0,56.33,0.6,-0.15
2019-04-05,71.8,71.95,70.35,71.15,71.16,126991.0,180.0,9036379.0,123747.0,97.45,1.6,-0.65
2019-04-04,70.25,71.05,69.9,70.6,70.34,8406.0,80.0,591305.0,5101.0,60.68,1.15,0.35
2019-04-03,70.0,70.35,69.5,70.1,70.05,23510.0,2577.0,1646842.0,19068.0,81.11,0.85,0.1
2019-04-02,70.15,70.35,69.5,70.05,70.03,23773.0,2278.0,1664818.0,19608.0,82.48,0.85,-0.1
2019-04-01,68.8,70.0,66.55,69.75,69.26,24862.0,737.0,1721840.0,16590.0,66.73,3.45,0.95
2019-03-29,71.0,71.0,64.6,66.5,68.93,522961.0,241.0,36046929.0,513342.0,98.16,6.4,-4.5
2019-03-28,68.5,69.4,68.3,69.15,68.59,607942.0,381.0,41699441.0,560723.0,92.23,1.1,0.65
2019-03-27,68.55,68.95,68.2,68.5,68.58,33736.0,93.0,2313615.0,30207.0,89.54,0.75,-0.05
2019-03-26,69.0,69.95,67.6,68.55,69.0,76442.0,1259.0,5274767.0,67533.0,88.35,2.35,-0.45
2019-03-25,68.65,69.95,68.15,69.4,69.23,38314.0,675.0,2652367.0,17424.0,45.48,1.8,0.75
2019-03-22,68.35,69.7,68.35,69.35,69.33,20235.0,430.0,1402910.0,13999.0,69.18,1.35,1.0
2019-03-20,68.85,69.6,68.15,69.3,69.31,26695.0,322.0,1850103.0,16111.0,60.35,1.45,0.45
2019-03-19,65.9,68.85,65.85,67.95,67.86,63601.0,712.0,4316094.0,27034.0,42.51,3.0,2.05
2019-03-18,65.0,66.75,65.0,65.65,65.89,36451.0,323.0,2401867.0,17027.0,46.71,1.75,0.65
2019-03-15,63.7,66.4,63.4,64.95,65.18,44180.0,614.0,2879743.0,18411.0,41.67,3.0,1.25
2019-03-14,61.9,64.0,60.9,62.9,62.47,57762.0,561.0,3608621.0,19184.0,33.21,3.1,1.0
2019-03-13,63.75,63.9,62.0,62.2,62.75,13054.0,167.0,819142.0,7775.0,59.56,1.9,-1.55
2019-03-12,63.5,65.15,63.05,63.35,63.89,65834.0,448.0,4206025.0,45731.0,69.46,2.1,-0.15
2019-03-11,66.7,66.7,63.1,63.45,63.61,17985.0,257.0,1143951.0,10480.0,58.27,3.6,-3.25
2019-03-08,65.85,65.85,62.5,63.2,63.92,22106.0,314.0,1412916.0,9144.0,41.36,3.35,-2.65
2019-03-07,66.9,66.9,65.1,65.4,65.71,441714.0,459.0,29023261.0,420266.0,95.14,1.8,-1.5
2019-03-06,70.0,70.0,65.1,65.9,66.61,84050.0,925.0,5598769.0,33946.0,40.39,4.9,-4.1
2019-03-05,69.95,69.95,68.25,68.7,68.84,84561.0,709.0,5821277.0,43863.0,51.87,1.7,-1.25
2019-03-01,69.9,70.55,68.3,70.0,69.27,60497.0,688.0,4190605.0,11966.0,19.78,2.25,0.1
2019-02-28,74.8,74.8,66.8,69.0,69.22,176791.0,2287.0,12237053.0,27055.0,15.3,8.0,-5.8
2019-02-27,83.75,84.7,69.65,71.35,74.23,443740.0,5535.0,32940236.0,105112.0,23.69,15.05,-12.4
2019-02-26,80.0,88.5,79.95,82.5,83.46,113057.0,1374.0,9435627.0,25527.0,22.58,8.55,2.5
2019-02-25,78.3,81.25,76.6,80.4,78.76,8593.0,109.0,676787.0,4208.0,48.97,4.65,2.1
2019-02-22,77.95,79.15,77.95,78.65,78.42,1711.0,27.0,134182.0,757.0,44.24,1.2,0.7
2019-02-21,77.5,78.5,77.3,78.2,77.89,3147.0,34.0,245116.0,1048.0,33.3,1.2,0.7
2019-02-20,76.75,78.15,76.6,77.95,77.37,1064.0,20.0,82326.0,508.0,47.74,1.55,1.2
2019-02-19,76.7,76.95,75.0,76.35,76.46,3153.0,40.0,241078.0,1950.0,61.85,1.95,-0.35
2019-02-18,77.3,77.3,75.15,76.1,77.0,452851.0,53.0,34867436.0,451244.0,99.65,2.15,-1.2
2019-02-15,77.15,78.55,75.75,77.45,77.61,107777.0,130.0,8364545.0,102915.0,95.49,2.8,0.3
2019-02-14,76.8,77.15,76.6,76.85,77.0,913063.0,64.0,70305434.0,910964.0,99.77,0.55,0.05
2019-02-13,76.0,77.05,76.0,76.75,76.62,6076.0,66.0,465515.0,3789.0,62.36,1.05,0.75
2019-02-12,77.4,77.8,75.15,76.15,76.46,11024.0,227.0,842929.0,584.0,5.3,2.65,-1.25
2019-02-11,77.95,79.5,75.9,77.4,77.52,12830.0,149.0,994591.0,4494.0,35.03,3.6,-0.55
2019-02-08,74.8,79.8,74.8,78.0,77.65,6859.0,136.0,532615.0,3108.0,45.31,5.0,3.2
2019-02-07,75.5,76.75,75.5,76.65,76.35,2864.0,47.0,218674.0,1585.0,55.34,1.25,1.15
2019-02-06,73.2,77.0,72.9,75.6,74.93,12013.0,146.0,900188.0,4841.0,40.3,4.1,2.4
2019-02-05,74.85,75.85,72.75,73.25,73.92,7440.0,103.0,549976.0,3112.0,41.83,3.1,-1.6
2019-02-04,82.6,84.0,72.0,74.1,76.16,40644.0,391.0,3095594.0,18060.0,44.43,12.0,-8.5
2019-02-01,85.1,85.6,80.7,81.35,84.06,5710.0,71.0,479987.0,2593.0,45.41,4.9,-3.75
2019-01-31,85.65,85.8,85.0,85.4,85.38,36063.0,141.0,3079097.0,20359.0,56.45,0.8,-0.25
2019-01-30,85.0,86.6,85.0,85.9,85.62,5131.0,89.0,439329.0,4405.0,85.85,1.6,0.9
2019-01-29,84.6,86.0,84.6,85.8,85.52,18295.0,79.0,1564568.0,14100.0,77.07,1.4,1.2
2019-01-28,87.55,87.55,81.2,84.65,83.91,16475.0,177.0,1382417.0,9487.0,57.58,6.35,-2.9
2019-01-25,85.5,85.7,84.8,85.45,85.3,10852.0,49.0,925706.0,9763.0,89.96,0.9,-0.05
2019-01-24,85.35,85.7,85.25,85.55,85.53,6891.0,69.0,589410.0,5852.0,84.92,0.45,0.2
2019-01-23,85.1,85.7,84.9,85.05,85.01,443107.0,246.0,37670356.0,426540.0,96.26,0.8,-0.05
2019-01-22,84.8,85.6,84.45,85.0,85.0,2737.0,66.0,232645.0,1085.0,39.64,1.15,0.2
2019-01-21,85.6,85.75,85.0,85.35,85.37,5850.0,71.0,499396.0,2031.0,34.72,0.75,-0.25
2019-01-18,87.1,87.3,85.25,86.45,86.31,9994.0,88.0,862582.0,7443.0,74.47,2.05,-0.65
2019-01-17,85.8,86.65,85.6,86.15,86.12,7170.0,92.0,617497.0,4008.0,55.9,1.05,0.35
2019-01-16,85.0,86.05,84.95,85.45,85.38,2389.0,48.0,203964.0,1263.0,52.87,1.1,0.45
